靡ㄩ絏	虏嘿	るら	厨筍瞯
M2300  	筿摸计   	20110126	   1.0635
M2300  	筿摸计   	20110127	   0.9631
M2300  	筿摸计   	20110128	   0.1595
M2300  	筿摸计   	20110208	  -1.4557
M2300  	筿摸计   	20110209	  -1.7137
M2300  	筿摸计   	20110210	  -1.5440
M2300  	筿摸计   	20110211	  -2.2689
M2300  	筿摸计   	20110214	   1.4002
M2300  	筿摸计   	20110215	   0.5656
M2300  	筿摸计   	20110216	  -0.0778
M2300  	筿摸计   	20110217	  -0.2784
M2300  	筿摸计   	20110218	   1.1739
M2300  	筿摸计   	20110221	  -0.2285
M2300  	筿摸计   	20110222	  -1.9124
M2300  	筿摸计   	20110223	  -1.6071
M2300  	筿摸计   	20110224	   0.3113
M2300  	筿摸计   	20110225	   1.6743
M2300  	筿摸计   	20110301	   2.0094
M2300  	筿摸计   	20110302	  -0.7968
M2300  	筿摸计   	20110303	   1.2421
M2300  	筿摸计   	20110304	   0.7108
M2300  	筿摸计   	20110307	  -0.8375
M2300  	筿摸计   	20110308	   0.3101
M2300  	筿摸计   	20110309	  -0.1943
M2300  	筿摸计   	20110310	  -1.6430
M2300  	筿摸计   	20110311	  -1.2626
M2300  	筿摸计   	20110314	  -1.1299
M2300  	筿摸计   	20110315	  -3.9200
M2300  	筿摸计   	20110316	   0.9816
M2300  	筿摸计   	20110317	  -1.1937
M2300  	筿摸计   	20110318	   1.6824
M2300  	筿摸计   	20110321	   0.8068
M2300  	筿摸计   	20110322	   0.3877
M2300  	筿摸计   	20110323	   0.0467
M2300  	筿摸计   	20110324	   0.7969
M2300  	筿摸计   	20110325	   0.6979
M2300  	筿摸计   	20110328	  -1.0918
M2300  	筿摸计   	20110329	  -0.0186
M2300  	筿摸计   	20110330	   0.2605
M2300  	筿摸计   	20110331	   0.7455
M2300  	筿摸计   	20110401	   0.2180
M2300  	筿摸计   	20110406	   2.1599
M2300  	筿摸计   	20110407	   0.4318
M2300  	筿摸计   	20110408	  -0.3673
M2300  	筿摸计   	20110411	  -0.2368
M2300  	筿摸计   	20110412	  -2.0758
M2300  	筿摸计   	20110413	   0.7608
M2300  	筿摸计   	20110414	   0.4354
M2300  	筿摸计   	20110415	  -0.8215
M2300  	筿摸计   	20110418	  -0.3087
M2300  	筿摸计   	20110419	  -0.9351
M2300  	筿摸计   	20110420	   2.2252
M2300  	筿摸计   	20110421	   0.8114
M2300  	筿摸计   	20110422	   0.2342
M2300  	筿摸计   	20110425	  -0.6981
M2300  	筿摸计   	20110426	   0.5703
M2300  	筿摸计   	20110427	   0.7830
M2300  	筿摸计   	20110428	   0.0476
M2300  	筿摸计   	20110429	  -0.6635
M2300  	筿摸计   	20110503	  -0.7908
M2300  	筿摸计   	20110504	   0.4589
M2300  	筿摸计   	20110505	   0.9888
M2300  	筿摸计   	20110506	  -0.2172
M2300  	筿摸计   	20110509	   0.5279
M2300  	筿摸计   	20110510	  -0.7832
M2300  	筿摸计   	20110511	  -0.1316
M2300  	筿摸计   	20110512	   0.4970
M2300  	筿摸计   	20110513	  -0.0745
M2300  	筿摸计   	20110516	  -1.2612
M2300  	筿摸计   	20110517	  -0.5767
M2300  	筿摸计   	20110518	   0.7319
M2300  	筿摸计   	20110519	  -0.5035
M2300  	筿摸计   	20110520	  -0.4939
M2300  	筿摸计   	20110523	  -1.2303
M2300  	筿摸计   	20110524	   0.1788
M2300  	筿摸计   	20110525	  -0.5017
M2300  	筿摸计   	20110526	   0.9899
M2300  	筿摸计   	20110527	   0.3737
M2300  	筿摸计   	20110530	   0.5493
M2300  	筿摸计   	20110531	   2.0030
M2300  	筿摸计   	20110601	   1.0503
M2300  	筿摸计   	20110602	  -0.9893
M2300  	筿摸计   	20110603	   0.8505
M2300  	筿摸计   	20110607	   0.4777
M2300  	筿摸计   	20110608	  -0.5693
M2300  	筿摸计   	20110609	  -0.1918
M2300  	筿摸计   	20110610	  -2.1706
M2300  	筿摸计   	20110613	  -1.4721
M2300  	筿摸计   	20110614	   1.5432
M2300  	筿摸计   	20110615	  -0.2900
M2300  	筿摸计   	20110616	  -2.3786
M2300  	筿摸计   	20110617	  -0.6456
M2300  	筿摸计   	20110620	  -1.3340
M2300  	筿摸计   	20110621	   1.1051
M2300  	筿摸计   	20110622	   0.5794
M2300  	筿摸计   	20110623	  -0.8625
M2300  	筿摸计   	20110624	  -0.6376
M2300  	筿摸计   	20110627	  -0.6606
M2300  	筿摸计   	20110628	  -0.1368
M2300  	筿摸计   	20110629	   0.2039
M2300  	筿摸计   	20110630	   0.3752
M2300  	筿摸计   	20110701	   1.0296
M2300  	筿摸计   	20110704	   0.2948
M2300  	筿摸计   	20110705	  -0.3439
M2300  	筿摸计   	20110706	   1.0071
M2300  	筿摸计   	20110707	  -1.1492
M2300  	筿摸计   	20110708	  -0.6850
M2300  	筿摸计   	20110711	  -1.4079
M2300  	筿摸计   	20110712	  -2.4099
M2300  	筿摸计   	20110713	  -0.8122
M2300  	筿摸计   	20110714	  -0.3315
M2300  	筿摸计   	20110715	   0.7617
M2300  	筿摸计   	20110718	  -1.2181
M2300  	筿摸计   	20110719	   0.2974
M2300  	筿摸计   	20110720	   2.9253
M2300  	筿摸计   	20110721	   0.0874
M2300  	筿摸计   	20110722	   0.1391
M2300  	筿摸计   	20110725	  -0.8656
M2300  	筿摸计   	20110726	   1.8310
M2300  	筿摸计   	20110727	   0.3135
M2300  	筿摸计   	20110728	  -1.0525
M2300  	筿摸计   	20110729	  -1.8760
M2300  	筿摸计   	20110801	   1.3501
M2300  	筿摸计   	20110802	  -0.5607
M2300  	筿摸计   	20110803	  -1.7471
M2300  	筿摸计   	20110804	  -1.9805
M2300  	筿摸计   	20110805	  -5.7366
M2300  	筿摸计   	20110808	  -3.6371
M2300  	筿摸计   	20110809	  -1.4419
M2300  	筿摸计   	20110810	   3.3532
M2300  	筿摸计   	20110811	   0.0183
M2300  	筿摸计   	20110812	  -0.9545
M2300  	筿摸计   	20110815	   2.7471
M2300  	筿摸计   	20110816	  -0.5103
M2300  	筿摸计   	20110817	  -1.4557
M2300  	筿摸计   	20110818	  -2.0087
M2300  	筿摸计   	20110819	  -3.8715
M2300  	筿摸计   	20110822	  -0.5097
M2300  	筿摸计   	20110823	   3.2071
M2300  	筿摸计   	20110824	   0.0606
M2300  	筿摸计   	20110825	  -1.0491
M2300  	筿摸计   	20110826	   1.0908
M2300  	筿摸计   	20110829	   1.6129
M2300  	筿摸计   	20110830	   1.3339
M2300  	筿摸计   	20110831	   1.4524
M2300  	筿摸计   	20110901	  -0.2755
M2300  	筿摸计   	20110902	  -0.1672
M2300  	筿摸计   	20110905	  -2.4136
M2300  	筿摸计   	20110906	  -1.8391
M2300  	筿摸计   	20110907	   3.1619
M2300  	筿摸计   	20110908	   0.2873
M2300  	筿摸计   	20110909	   1.1387
M2300  	筿摸计   	20110913	  -2.4153
M2300  	筿摸计   	20110914	  -1.8275
M2300  	筿摸计   	20110915	   2.6159
M2300  	筿摸计   	20110916	   2.3978
M2300  	筿摸计   	20110919	  -1.1582
M2300  	筿摸计   	20110920	   0.6388
M2300  	筿摸计   	20110921	   0.8016
M2300  	筿摸计   	20110922	  -2.8247
M2300  	筿摸计   	20110923	  -3.4622
M2300  	筿摸计   	20110926	  -2.5047
M2300  	筿摸计   	20110927	   2.8287
M2300  	筿摸计   	20110928	   1.2167
M2300  	筿摸计   	20110929	   0.1701
M2300  	筿摸计   	20110930	   0.4981
M2300  	筿摸计   	20111003	  -2.3506
M2300  	筿摸计   	20111004	   0.8690
M2300  	筿摸计   	20111005	  -0.8463
M2300  	筿摸计   	20111006	   0.9689
M2300  	筿摸计   	20111007	  -0.2894
M2300  	筿摸计   	20111011	   2.7572
M2300  	筿摸计   	20111012	   0.3828
M2300  	筿摸计   	20111013	   0.5442
M2300  	筿摸计   	20111014	  -0.3609
M2300  	筿摸计   	20111017	   1.2454
M2300  	筿摸计   	20111018	  -1.3396
M2300  	筿摸计   	20111019	  -0.4920
M2300  	筿摸计   	20111020	  -1.4314
M2300  	筿摸计   	20111021	   0.0717
M2300  	筿摸计   	20111024	   2.5329
M2300  	筿摸计   	20111025	   0.4448
M2300  	筿摸计   	20111026	   0.4904
M2300  	筿摸计   	20111027	  -0.1093
M2300  	筿摸计   	20111028	   0.2807
M2300  	筿摸计   	20111031	  -0.3127
M2300  	筿摸计   	20111101	   0.7659
M2300  	筿摸计   	20111102	   0.4162
M2300  	筿摸计   	20111103	  -1.7950
M2300  	筿摸计   	20111104	   1.7103
M2300  	筿摸计   	20111107	   0.5016
M2300  	筿摸计   	20111108	  -0.1328
M2300  	筿摸计   	20111109	  -0.8161
M2300  	筿摸计   	20111110	  -3.1645
M2300  	筿摸计   	20111111	   0.9471
M2300  	筿摸计   	20111114	   2.5290
M2300  	筿摸计   	20111115	  -0.3906
M2300  	筿摸计   	20111116	  -0.8533
M2300  	筿摸计   	20111117	   0.6738
M2300  	筿摸计   	20111118	  -2.1353
M2300  	筿摸计   	20111121	  -2.7841
M2300  	筿摸计   	20111122	  -1.2159
M2300  	筿摸计   	20111123	  -2.6939
M2300  	筿摸计   	20111124	  -0.5489
M2300  	筿摸计   	20111125	  -1.0279
M2300  	筿摸计   	20111128	   2.1378
M2300  	筿摸计   	20111129	   1.3809
M2300  	筿摸计   	20111130	  -0.5581
M2300  	筿摸计   	20111201	   3.4772
M2300  	筿摸计   	20111202	  -0.7320
M2300  	筿摸计   	20111205	  -0.7489
M2300  	筿摸计   	20111206	  -1.7631
M2300  	筿摸计   	20111207	   0.6348
M2300  	筿摸计   	20111208	  -0.8878
M2300  	筿摸计   	20111209	  -1.5244
M2300  	筿摸计   	20111212	   0.8697
M2300  	筿摸计   	20111213	  -0.1622
M2300  	筿摸计   	20111214	   0.4001
M2300  	筿摸计   	20111215	  -2.1781
M2300  	筿摸计   	20111216	   0.4679
M2300  	筿摸计   	20111219	  -1.9031
M2300  	筿摸计   	20111220	   0.9291
M2300  	筿摸计   	20111221	   4.7689
M2300  	筿摸计   	20111222	  -0.4954
M2300  	筿摸计   	20111223	   1.5987
M2300  	筿摸计   	20111226	  -0.2489
M2300  	筿摸计   	20111227	  -0.0230
M2300  	筿摸计   	20111228	  -0.2265
M2300  	筿摸计   	20111229	   0.5079
M2300  	筿摸计   	20111230	  -0.1838
M2300  	筿摸计   	20120102	  -1.4651
M2300  	筿摸计   	20120103	   1.4168
M2300  	筿摸计   	20120104	   0.6870
M2300  	筿摸计   	20120105	   0.6366
M2300  	筿摸计   	20120106	   0.0038
M2300  	筿摸计   	20120109	  -0.4583
M2300  	筿摸计   	20120110	   0.9817
M2300  	筿摸计   	20120111	   0.3014
M2300  	筿摸计   	20120112	   0.0902
M2300  	筿摸计   	20120113	  -0.0751
M2300  	筿摸计   	20120116	  -1.1381
M2300  	筿摸计   	20120117	   1.8009
M2300  	筿摸计   	20120118	   0.6270
M2300  	筿摸计   	20120130	   3.1415
M2300  	筿摸计   	20120131	   1.1435
M2300  	筿摸计   	20120201	   0.3911
M2300  	筿摸计   	20120202	   1.5901
M2300  	筿摸计   	20120203	   0.5055
M2300  	筿摸计   	20120204	   0.2393
M2300  	筿摸计   	20120206	  -0.6817
M2300  	筿摸计   	20120207	   0.4634
M2300  	筿摸计   	20120208	   2.3686
M2300  	筿摸计   	20120209	   0.6301
M2300  	筿摸计   	20120210	  -0.9897
M2300  	筿摸计   	20120213	   0.4318
M2300  	筿摸计   	20120214	   0.0339
M2300  	筿摸计   	20120215	   1.7700
M2300  	筿摸计   	20120216	  -1.8224
M2300  	筿摸计   	20120217	   0.2439
M2300  	筿摸计   	20120220	   0.4731
M2300  	筿摸计   	20120221	  -0.4876
M2300  	筿摸计   	20120222	   1.2335
M2300  	筿摸计   	20120223	  -0.9448
M2300  	筿摸计   	20120224	   0.3909
M2300  	筿摸计   	20120229	   2.0344
M2300  	筿摸计   	20120301	   0.0888
M2300  	筿摸计   	20120302	   0.4668
M2300  	筿摸计   	20120303	  -0.4548
M2300  	筿摸计   	20120305	  -1.1964
M2300  	筿摸计   	20120306	  -0.8383
M2300  	筿摸计   	20120307	  -0.3019
M2300  	筿摸计   	20120308	   0.8311
M2300  	筿摸计   	20120309	   0.8243
M2300  	筿摸计   	20120312	  -1.0989
M2300  	筿摸计   	20120313	   0.9170
M2300  	筿摸计   	20120314	   1.4293
M2300  	筿摸计   	20120315	  -0.0327
M2300  	筿摸计   	20120316	  -0.7457
M2300  	筿摸计   	20120319	   0.2043
M2300  	筿摸计   	20120320	  -0.8978
M2300  	筿摸计   	20120321	   0.4015
M2300  	筿摸计   	20120322	   1.0213
M2300  	筿摸计   	20120323	   0.2028
M2300  	筿摸计   	20120326	  -1.0252
M2300  	筿摸计   	20120327	   0.8346
M2300  	筿摸计   	20120328	   0.5136
M2300  	筿摸计   	20120329	  -2.1416
M2300  	筿摸计   	20120330	   0.7683
M2300  	筿摸计   	20120402	  -0.9242
M2300  	筿摸计   	20120403	  -1.6491
M2300  	筿摸计   	20120405	  -1.0568
M2300  	筿摸计   	20120406	   1.3078
M2300  	筿摸计   	20120409	  -1.4565
M2300  	筿摸计   	20120410	   0.1372
M2300  	筿摸计   	20120411	   0.6781
M2300  	筿摸计   	20120412	   0.2925
M2300  	筿摸计   	20120413	   1.9027
M2300  	筿摸计   	20120416	  -0.5425
M2300  	筿摸计   	20120417	  -2.3458
M2300  	筿摸计   	20120418	   0.2022
M2300  	筿摸计   	20120419	  -0.1265
M2300  	筿摸计   	20120420	  -1.8422
M2300  	筿摸计   	20120423	  -0.6244
M2300  	筿摸计   	20120424	   0.7302
M2300  	筿摸计   	20120425	   1.0803
M2300  	筿摸计   	20120426	  -1.0998
M2300  	筿摸计   	20120427	  -1.0109
M2300  	筿摸计   	20120430	   0.0845
M2300  	筿摸计   	20120502	   2.7516
M2300  	筿摸计   	20120503	  -0.0993
M2300  	筿摸计   	20120504	   0.4011
M2300  	筿摸计   	20120507	  -2.0963
M2300  	筿摸计   	20120508	  -0.0453
M2300  	筿摸计   	20120509	  -0.8059
M2300  	筿摸计   	20120510	  -0.0387
M2300  	筿摸计   	20120511	  -0.7776
M2300  	筿摸计   	20120514	  -0.1702
M2300  	筿摸计   	20120515	   0.5826
M2300  	筿摸计   	20120516	  -2.5357
M2300  	筿摸计   	20120517	   2.0038
M2300  	筿摸计   	20120518	  -3.4102
M2300  	筿摸计   	20120521	   0.6362
M2300  	筿摸计   	20120522	   1.4581
M2300  	筿摸计   	20120523	  -2.0495
M2300  	筿摸计   	20120524	  -0.1655
M2300  	筿摸计   	20120525	  -1.0056
M2300  	筿摸计   	20120528	   1.0567
M2300  	筿摸计   	20120529	   2.9934
M2300  	筿摸计   	20120530	  -0.6578
M2300  	筿摸计   	20120531	   0.7377
M2300  	筿摸计   	20120601	  -3.3079
M2300  	筿摸计   	20120604	  -3.6944
M2300  	筿摸计   	20120605	   1.6649
M2300  	筿摸计   	20120606	   0.8943
M2300  	筿摸计   	20120607	   0.5236
M2300  	筿摸计   	20120608	  -1.4584
M2300  	筿摸计   	20120611	   1.9406
M2300  	筿摸计   	20120612	  -0.8037
M2300  	筿摸计   	20120613	   0.3211
M2300  	筿摸计   	20120614	  -0.3387
M2300  	筿摸计   	20120615	   0.6946
M2300  	筿摸计   	20120618	   2.3883
M2300  	筿摸计   	20120619	  -0.2246
M2300  	筿摸计   	20120620	   0.8023
M2300  	筿摸计   	20120621	  -0.7167
M2300  	筿摸计   	20120622	  -0.4462
M2300  	筿摸计   	20120625	  -0.5830
M2300  	筿摸计   	20120626	  -0.7476
M2300  	筿摸计   	20120627	   0.6610
M2300  	筿摸计   	20120628	  -0.0734
M2300  	筿摸计   	20120629	   1.6739
M2300  	筿摸计   	20120702	   0.7799
M2300  	筿摸计   	20120703	   1.0784
M2300  	筿摸计   	20120704	  -0.2020
M2300  	筿摸计   	20120705	  -0.6428
M2300  	筿摸计   	20120706	  -0.5862
M2300  	筿摸计   	20120709	  -1.0643
